Fecha,Hora,Archivo/Referencia,Tokens Entrada (Prompt),Tokens Salida (Completion),Total Tokens,Coste Estimado (USD)
20/01/2026,10:04:45,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_ligero,3171,563,3734,0.000813
20/01/2026,10:05:02,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_pesado,8904,809,9713,0.001821
20/01/2026,11:38:08,rag_temas,3275,192,3467,0.000606
20/01/2026,11:38:20,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_resumen_contextual,2413,114,2527,0.000430
20/01/2026,11:38:34,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_ligero,3142,692,3834,0.000886
20/01/2026,11:38:52,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_pesado,13137,890,14027,0.002505
20/01/2026,11:38:57,rag_temas,3300,224,3524,0.000629
20/01/2026,11:38:59,Interview - Cindy Navarro_resumen_contextual,3452,118,3570,0.000589
20/01/2026,11:39:13,Interview - Cindy Navarro_batch_ligero,3149,743,3892,0.000918
20/01/2026,11:39:33,Interview - Cindy Navarro_batch_pesado,7473,950,8423,0.001691
20/01/2026,11:39:38,rag_temas,3358,232,3590,0.000643
20/01/2026,11:39:41,Mary Jany Máster en Innovación y Emprendimiento_resumen_contextual,3330,113,3443,0.000567
20/01/2026,11:39:59,Mary Jany Máster en Innovación y Emprendimiento_batch_ligero,3116,723,3839,0.000901
20/01/2026,11:40:20,Mary Jany Máster en Innovación y Emprendimiento_batch_pesado,23218,959,24177,0.004058
20/01/2026,11:40:25,rag_temas,3386,205,3591,0.000631
20/01/2026,11:40:28,OBS Business School - Andrea Aicinburu - Dirección Financiera_resumen_contextual,2038,109,2147,0.000371
20/01/2026,11:40:46,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_ligero,3134,742,3876,0.000915
20/01/2026,11:41:11,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_pesado,9365,1184,10549,0.002115
20/01/2026,11:41:16,rag_temas,3483,232,3715,0.000662
20/01/2026,11:41:18,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_resumen_contextual,2076,112,2188,0.000379
20/01/2026,11:41:32,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_ligero,3209,656,3865,0.000875
20/01/2026,11:42:03,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_pesado,9120,1045,10165,0.001995
20/01/2026,12:03:16,rag_temas,3275,190,3465,0.000605
20/01/2026,12:03:20,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_resumen_contextual,2413,114,2527,0.000430
20/01/2026,12:03:33,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_ligero,1918,476,2394,0.000573
20/01/2026,12:03:56,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_pesado,13085,835,13920,0.002464
20/01/2026,12:04:01,rag_temas,3300,222,3522,0.000628
20/01/2026,12:04:04,Interview - Cindy Navarro_resumen_contextual,3452,118,3570,0.000589
20/01/2026,12:04:16,Interview - Cindy Navarro_batch_ligero,1936,503,2439,0.000592
20/01/2026,12:04:39,Interview - Cindy Navarro_batch_pesado,7677,922,8599,0.001705
20/01/2026,12:04:45,rag_temas,3358,247,3605,0.000652
20/01/2026,12:04:48,Mary Jany Máster en Innovación y Emprendimiento_resumen_contextual,3330,113,3443,0.000567
20/01/2026,12:05:00,Mary Jany Máster en Innovación y Emprendimiento_batch_ligero,1921,505,2426,0.000591
20/01/2026,12:05:24,Mary Jany Máster en Innovación y Emprendimiento_batch_pesado,23764,1025,24789,0.004180
20/01/2026,12:05:30,rag_temas,3386,201,3587,0.000628
20/01/2026,12:05:33,OBS Business School - Andrea Aicinburu - Dirección Financiera_resumen_contextual,2038,109,2147,0.000371
20/01/2026,12:05:43,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_ligero,1921,446,2367,0.000556
20/01/2026,12:06:10,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_pesado,9365,1072,10437,0.002048
20/01/2026,12:06:16,rag_temas,3483,219,3702,0.000654
20/01/2026,12:06:19,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_resumen_contextual,2076,112,2188,0.000379
20/01/2026,12:06:32,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_ligero,1940,446,2386,0.000559
20/01/2026,12:06:53,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_pesado,9120,1008,10128,0.001973
20/01/2026,13:10:29,rag_temas,3275,197,3472,0.000609
20/01/2026,13:10:31,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_resumen_contextual,2413,116,2529,0.000432
20/01/2026,13:10:45,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_ligero,1918,464,2382,0.000566
20/01/2026,13:11:05,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_pesado,13137,863,14000,0.002488
20/01/2026,13:11:12,rag_temas,3300,224,3524,0.000629
20/01/2026,13:11:14,Interview - Cindy Navarro_resumen_contextual,3452,118,3570,0.000589
20/01/2026,13:11:25,Interview - Cindy Navarro_batch_ligero,1936,496,2432,0.000588
20/01/2026,13:11:46,Interview - Cindy Navarro_batch_pesado,7677,996,8673,0.001749
20/01/2026,13:11:52,rag_temas,3358,227,3585,0.000640
20/01/2026,13:11:54,Mary Jany Máster en Innovación y Emprendimiento_resumen_contextual,3330,113,3443,0.000567
20/01/2026,13:12:08,Mary Jany Máster en Innovación y Emprendimiento_batch_ligero,1921,507,2428,0.000592
20/01/2026,13:12:31,Mary Jany Máster en Innovación y Emprendimiento_batch_pesado,23294,976,24270,0.004080
20/01/2026,13:12:37,rag_temas,3386,201,3587,0.000628
20/01/2026,13:12:40,OBS Business School - Andrea Aicinburu - Dirección Financiera_resumen_contextual,2038,109,2147,0.000371
20/01/2026,13:12:52,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_ligero,1921,433,2354,0.000548
20/01/2026,13:13:16,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_pesado,9365,1181,10546,0.002113
20/01/2026,13:13:22,rag_temas,3483,236,3719,0.000664
20/01/2026,13:13:26,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_resumen_contextual,2076,112,2188,0.000379
20/01/2026,13:13:37,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_ligero,1940,445,2385,0.000558
20/01/2026,13:13:57,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_pesado,9120,1009,10129,0.001973
22/01/2026,12:36:57,rag_temas,3300,233,3533,0.000635
22/01/2026,12:37:14,Interview - Cindy Navarro_resumen_contextual,3451,121,3572,0.000590
22/01/2026,12:37:26,eval_investigacion,2008,499,2507,0.000601
22/01/2026,12:37:36,eval_admision_economica,6796,402,7198,0.001261
22/01/2026,12:37:46,eval_objeciones,6687,386,7073,0.001235
22/01/2026,12:37:54,eval_cierre,2294,250,2544,0.000494
22/01/2026,12:38:04,Interview - Cindy Navarro_batch_secundarios,6425,485,6910,0.001255
22/01/2026,12:38:11,rag_temas,3358,228,3586,0.000640
22/01/2026,12:38:17,Mary Jany Máster en Innovación y Emprendimiento_resumen_contextual,3329,114,3443,0.000568
22/01/2026,12:38:30,eval_investigacion,1990,426,2416,0.000554
22/01/2026,12:38:38,eval_admision_economica,22447,404,22851,0.003609
22/01/2026,12:38:49,eval_objeciones,22093,472,22565,0.003597
22/01/2026,12:38:58,eval_cierre,2268,312,2580,0.000527
22/01/2026,12:39:12,Mary Jany Máster en Innovación y Emprendimiento_batch_secundarios,22076,449,22525,0.003581
22/01/2026,12:39:22,rag_temas,3386,201,3587,0.000628
22/01/2026,12:39:24,OBS Business School - Andrea Aicinburu - Dirección Financiera_resumen_contextual,2037,109,2146,0.000371
22/01/2026,12:39:39,eval_investigacion,2008,729,2737,0.000739
22/01/2026,12:39:48,eval_admision_economica,8227,352,8579,0.001445
22/01/2026,12:39:54,eval_objeciones,8153,275,8428,0.001388
22/01/2026,12:40:05,eval_cierre,2293,344,2637,0.000550
22/01/2026,12:40:16,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_secundarios,7856,483,8339,0.001468
22/01/2026,12:40:22,rag_temas,3483,225,3708,0.000657
22/01/2026,12:40:25,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_resumen_contextual,2075,114,2189,0.000380
22/01/2026,12:40:32,eval_investigacion,2064,374,2438,0.000534
22/01/2026,12:40:39,eval_admision_economica,7814,370,8184,0.001394
22/01/2026,12:40:47,eval_objeciones,7938,256,8194,0.001344
22/01/2026,12:40:53,eval_cierre,2327,311,2638,0.000536
22/01/2026,12:41:06,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_secundarios,7443,545,7988,0.001443
22/01/2026,13:21:11,rag_temas,3275,201,3476,0.000612
22/01/2026,13:21:15,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_resumen_contextual,2412,114,2526,0.000430
22/01/2026,13:21:24,eval_investigacion,2019,371,2390,0.000525
22/01/2026,13:21:32,eval_admision_economica,12675,334,13009,0.002102
22/01/2026,13:21:39,eval_objeciones,12550,326,12876,0.002078
22/01/2026,13:21:44,eval_cierre,2297,255,2552,0.000498
22/01/2026,13:21:57,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_secundarios,12304,525,12829,0.002161
22/01/2026,13:22:03,rag_temas,3300,225,3525,0.000630
22/01/2026,13:22:06,Interview - Cindy Navarro_resumen_contextual,3451,121,3572,0.000590
22/01/2026,13:22:17,eval_investigacion,2008,506,2514,0.000605
22/01/2026,13:22:26,eval_admision_economica,6796,394,7190,0.001256
22/01/2026,13:22:37,eval_objeciones,6427,359,6786,0.001179
22/01/2026,13:22:43,eval_cierre,2294,258,2552,0.000499
22/01/2026,13:22:52,Interview - Cindy Navarro_batch_secundarios,6425,477,6902,0.001250
22/01/2026,13:23:00,rag_temas,3358,251,3609,0.000654
22/01/2026,13:23:03,Mary Jany Máster en Innovación y Emprendimiento_resumen_contextual,3329,113,3442,0.000567
22/01/2026,13:23:11,eval_investigacion,1990,411,2401,0.000545
22/01/2026,13:23:20,eval_admision_economica,22447,407,22854,0.003611
22/01/2026,13:23:29,eval_objeciones,22093,391,22484,0.003549
22/01/2026,13:23:37,eval_cierre,2268,332,2600,0.000539
22/01/2026,13:23:46,Mary Jany Máster en Innovación y Emprendimiento_batch_secundarios,22076,471,22547,0.003594
22/01/2026,13:23:53,rag_temas,3386,201,3587,0.000628
22/01/2026,13:23:56,OBS Business School - Andrea Aicinburu - Dirección Financiera_resumen_contextual,2037,109,2146,0.000371
22/01/2026,13:24:06,eval_investigacion,2008,588,2596,0.000654
22/01/2026,13:24:15,eval_admision_economica,8227,423,8650,0.001488
22/01/2026,13:24:20,eval_objeciones,8153,270,8423,0.001385
22/01/2026,13:24:27,eval_cierre,2293,353,2646,0.000556
22/01/2026,13:24:38,OBS Business School - Andrea Aicinburu - Dirección Financiera_batch_secundarios,7856,490,8346,0.001472
22/01/2026,13:24:46,rag_temas,3483,222,3705,0.000656
22/01/2026,13:24:48,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_resumen_contextual,2075,114,2189,0.000380
22/01/2026,13:24:56,eval_investigacion,2064,376,2440,0.000535
22/01/2026,13:25:05,eval_admision_economica,7814,370,8184,0.001394
22/01/2026,13:25:11,eval_objeciones,7938,259,8197,0.001346
22/01/2026,13:25:17,eval_cierre,2327,323,2650,0.000543
22/01/2026,13:25:26,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_secundarios,7443,491,7934,0.001411
22/01/2026,17:34:01,rag_temas,3275,198,3473,0.000610
22/01/2026,17:34:04,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_resumen_contextual,2412,113,2525,0.000430
22/01/2026,17:34:13,eval_investigacion,2019,392,2411,0.000538
22/01/2026,17:34:24,eval_admision_economica,12675,345,13020,0.002108
22/01/2026,17:34:36,eval_objeciones,12550,370,12920,0.002105
22/01/2026,17:34:43,eval_cierre,2297,267,2564,0.000505
22/01/2026,17:34:57,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse_batch_secundarios,12304,444,12748,0.002112
22/01/2026,17:35:04,rag_temas,3300,226,3526,0.000631
22/01/2026,17:35:08,Interview - Cindy Navarro_resumen_contextual,3451,121,3572,0.000590
22/01/2026,17:35:19,eval_investigacion,2008,475,2483,0.000586
22/01/2026,17:35:29,eval_admision_economica,6796,402,7198,0.001261
22/01/2026,17:35:39,eval_objeciones,6912,414,7326,0.001285
22/01/2026,17:35:44,eval_cierre,2294,272,2566,0.000507
22/01/2026,17:35:57,Interview - Cindy Navarro_batch_secundarios,6425,555,6980,0.001297
22/01/2026,17:36:03,rag_temas,3358,227,3585,0.000640
22/01/2026,17:36:07,Mary Jany Máster en Innovación y Emprendimiento_resumen_contextual,3329,114,3443,0.000568
22/01/2026,17:36:17,eval_investigacion,1990,413,2403,0.000546
22/01/2026,17:36:26,eval_admision_economica,22447,369,22816,0.003588
22/01/2026,17:36:36,eval_objeciones,22093,350,22443,0.003524
22/01/2026,17:36:42,eval_cierre,2268,310,2578,0.000526
22/01/2026,17:36:53,Mary Jany Máster en Innovación y Emprendimiento_batch_secundarios,22076,455,22531,0.003584
22/01/2026,17:37:00,rag_temas,3483,225,3708,0.000657
22/01/2026,17:37:03,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_resumen_contextual,2075,116,2191,0.000381
22/01/2026,17:37:13,eval_investigacion,2064,360,2424,0.000526
22/01/2026,17:37:23,eval_admision_economica,7814,396,8210,0.001410
22/01/2026,17:37:28,eval_objeciones,7938,283,8221,0.001360
22/01/2026,17:37:37,eval_cierre,2327,286,2613,0.000521
22/01/2026,17:37:52,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia_batch_secundarios,7443,586,8029,0.001468
23/01/2026,16:26:59,rag_temas,3483,225,3708,0.000657
23/01/2026,16:27:13,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia.docx_resumen_contextual,2075,112,2187,0.000378
23/01/2026,16:27:24,eval_investigacion,2217,399,2616,0.000572
23/01/2026,16:27:35,eval_admision_economica,8001,451,8452,0.001471
23/01/2026,16:27:45,eval_objeciones,8120,341,8461,0.001423
23/01/2026,16:27:52,eval_cierre,2543,307,2850,0.000566
23/01/2026,16:28:06,OBS BUSINESS SCHOOL - VIDEOCONFERENCIA - Paula Garcia.docx_batch_secundarios,7731,617,8348,0.001530
23/01/2026,16:43:46,rag_temas,3275,193,3468,0.000607
23/01/2026,16:43:51,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse.docx_resumen_contextual,2412,114,2526,0.000430
23/01/2026,16:44:03,eval_investigacion,2172,429,2601,0.000583
23/01/2026,16:44:14,eval_admision_economica,12862,379,13241,0.002157
23/01/2026,16:44:25,eval_objeciones,12732,420,13152,0.002162
23/01/2026,16:44:33,eval_cierre,2513,304,2817,0.000559
23/01/2026,16:44:45,Ania_Sesión entrevista sobre  Máster en Business Intelligence_Montse.docx_batch_secundarios,12592,552,13144,0.002220
23/01/2026,18:06:14,rag_temas,3300,232,3532,0.000634
23/01/2026,18:06:21,Interview - Cindy Navarro.docx_resumen_contextual,3451,111,3562,0.000584
23/01/2026,18:06:31,eval_investigacion,2161,512,2673,0.000631
23/01/2026,18:06:39,eval_admision_economica,6983,401,7384,0.001288
23/01/2026,18:06:50,eval_objeciones,7094,557,7651,0.001398
23/01/2026,18:06:57,eval_cierre,2510,388,2898,0.000609
23/01/2026,18:07:14,Interview - Cindy Navarro.docx_batch_secundarios,6713,612,7325,0.001374
23/01/2026,19:48:28,buena_practica_Investigación,3829,308,4137,0.000759
23/01/2026,19:48:39,buena_practica_Investigación,3671,345,4016,0.000758
23/01/2026,19:48:47,buena_practica_Investigación,3599,335,3934,0.000741
23/01/2026,19:48:53,buena_practica_Investigación,3728,282,4010,0.000728
23/01/2026,19:48:59,buena_practica_Investigación,3609,275,3884,0.000706
23/01/2026,19:49:07,buena_practica_Investigación,3794,351,4145,0.000780
23/01/2026,19:49:12,buena_practica_Investigación,3603,216,3819,0.000670
23/01/2026,20:06:08,buena_practica_Admisión y propuesta económica,3758,223,3981,0.000697
23/01/2026,20:06:16,buena_practica_Admisión y propuesta económica,3612,283,3895,0.000712
23/01/2026,20:06:24,buena_practica_Admisión y propuesta económica,3610,338,3948,0.000744
23/01/2026,20:06:32,buena_practica_Admisión y propuesta económica,3816,307,4123,0.000757
23/01/2026,20:06:38,buena_practica_Admisión y propuesta económica,3765,240,4005,0.000709
23/01/2026,20:06:47,buena_practica_Admisión y propuesta económica,3785,294,4079,0.000744
23/01/2026,20:06:53,buena_practica_Admisión y propuesta económica,3866,290,4156,0.000754
23/01/2026,20:07:00,buena_practica_Admisión y propuesta económica,3815,265,4080,0.000731
23/01/2026,20:07:10,buena_practica_Cierre y próximos pasos,3685,344,4029,0.000759
23/01/2026,20:07:15,buena_practica_Cierre y próximos pasos,3620,264,3884,0.000701
23/01/2026,20:07:22,buena_practica_Cierre y próximos pasos,3609,333,3942,0.000741
23/01/2026,20:07:30,buena_practica_Cierre y próximos pasos,3812,312,4124,0.000759
23/01/2026,20:07:37,buena_practica_Cierre y próximos pasos,3814,264,4078,0.000731
23/01/2026,20:07:46,buena_practica_Investigación,3829,308,4137,0.000759
23/01/2026,20:07:54,buena_practica_Investigación,3671,333,4004,0.000750
23/01/2026,20:08:02,buena_practica_Investigación,3599,338,3937,0.000743
23/01/2026,20:08:08,buena_practica_Investigación,3728,300,4028,0.000739
23/01/2026,20:08:14,buena_practica_Investigación,3609,227,3836,0.000678
23/01/2026,20:08:21,buena_practica_Investigación,3794,287,4081,0.000741
23/01/2026,20:08:28,buena_practica_Investigación,3603,216,3819,0.000670
23/01/2026,20:08:36,buena_practica_Manejo de objeciones,3552,284,3836,0.000703
23/01/2026,20:08:42,buena_practica_Manejo de objeciones,3606,296,3902,0.000718
23/01/2026,20:08:50,buena_practica_Manejo de objeciones,3734,335,4069,0.000761
23/01/2026,20:08:56,buena_practica_Manejo de objeciones,3632,252,3884,0.000696
23/01/2026,20:09:02,buena_practica_Manejo de objeciones,3862,263,4125,0.000737
23/01/2026,20:09:09,buena_practica_Manejo de objeciones,3599,335,3934,0.000741
23/01/2026,20:09:14,buena_practica_Propuesta de valor,3724,271,3995,0.000721
23/01/2026,20:09:21,buena_practica_Propuesta de valor,3603,380,3983,0.000768
23/01/2026,20:09:27,buena_practica_Propuesta de valor,3809,251,4060,0.000722
23/01/2026,20:09:34,buena_practica_Propuesta de valor,3471,260,3731,0.000677
23/01/2026,20:09:39,buena_practica_Propuesta de valor,3704,245,3949,0.000703
23/01/2026,20:09:45,buena_practica_Propuesta de valor,3732,292,4024,0.000735
23/01/2026,20:09:51,buena_practica_Propuesta de valor,3994,341,4335,0.000804
23/01/2026,20:09:57,buena_practica_Propuesta de valor,3668,260,3928,0.000706
23/01/2026,20:10:03,buena_practica_Propuesta de valor,3808,299,4107,0.000751
23/01/2026,20:25:37,buena_practica_Admisión y propuesta económica,3758,227,3985,0.000700
23/01/2026,20:25:44,buena_practica_Admisión y propuesta económica,3612,301,3913,0.000722
23/01/2026,20:25:50,buena_practica_Admisión y propuesta económica,3816,304,4120,0.000755
23/01/2026,20:25:56,buena_practica_Admisión y propuesta económica,3765,239,4004,0.000708
23/01/2026,20:26:03,buena_practica_Admisión y propuesta económica,3785,292,4077,0.000743
23/01/2026,20:26:10,buena_practica_Admisión y propuesta económica,3866,337,4203,0.000782
23/01/2026,20:26:17,buena_practica_Admisión y propuesta económica,3815,288,4103,0.000745
23/01/2026,20:26:25,buena_practica_Cierre y próximos pasos,3685,347,4032,0.000761
23/01/2026,20:26:29,buena_practica_Cierre y próximos pasos,3620,244,3864,0.000689
23/01/2026,20:26:36,buena_practica_Cierre y próximos pasos,3601,334,3935,0.000741
23/01/2026,20:26:44,buena_practica_Cierre y próximos pasos,3609,376,3985,0.000767
23/01/2026,20:26:51,buena_practica_Cierre y próximos pasos,3812,309,4121,0.000757
23/01/2026,20:26:58,buena_practica_Cierre y próximos pasos,3814,331,4145,0.000771
23/01/2026,20:27:04,buena_practica_Investigación,3829,313,4142,0.000762
23/01/2026,20:27:10,buena_practica_Investigación,3747,267,4014,0.000722
23/01/2026,20:27:16,buena_practica_Investigación,3671,337,4008,0.000753
23/01/2026,20:27:21,buena_practica_Investigación,3728,287,4015,0.000731
23/01/2026,20:27:27,buena_practica_Investigación,3609,250,3859,0.000691
23/01/2026,20:27:35,buena_practica_Investigación,3794,365,4159,0.000788
23/01/2026,20:27:40,buena_practica_Investigación,3603,247,3850,0.000689
23/01/2026,20:27:46,buena_practica_Manejo de objeciones,3552,270,3822,0.000695
23/01/2026,20:27:52,buena_practica_Manejo de objeciones,3734,321,4055,0.000753
23/01/2026,20:27:58,buena_practica_Manejo de objeciones,3632,232,3864,0.000684
23/01/2026,20:28:04,buena_practica_Manejo de objeciones,3862,262,4124,0.000736
23/01/2026,20:28:12,buena_practica_Manejo de objeciones,3599,342,3941,0.000745
23/01/2026,20:28:18,buena_practica_Propuesta de valor,3724,328,4052,0.000755
